text_id,text,domain,sentiment,sarcasm,version,source,language
f0a55005-5368-47fc-b8e6-f8fa41209286,บริการแบบนี้โอเคจิงเหรอ ทว่ารู้สึกไม่ค่อยใช่ โดยรวมยังชอบอยู่,service,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
2b9d7a41-8cdf-44eb-af34-02ea87b37675,สภาพกล่องโอเคนะ แต่ก็วัสดุแรงไปหน่อย โดยรวมยังชอบอยู่,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
b384ed1b-0253-440d-b93c-84aae6017817,ผิดหวังกับแพ็กของ,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
689ccf55-03d6-4dfc-a375-b6ee2ae98f4f,การใช้งานยังไม่ชัดเจน,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
725afaea-7855-4859-9f09-5303085d7c42,การตอบกลับดีกว่าเดิมนิดนึง แต่ยังไม่สุด ก็พอได้อยู่ เฉยๆ 👍,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
84afcefa-1ef9-4424-aba3-e5b77698690f,wow เก่งจัง วัสดุไม่โอเค้ ก็ได้อยู่,product,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
d1be1426-0962-4836-94bf-5907562003f3,การแจ้งเตือนดีนะ แต่ว่า การแจ้งเตือนยังต้องปรับ เกิ๊น สรุปคือพอใจนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
1b256502-76db-4083-9e07-78e4da575bc1,ดีมากกก การใช้งานไม่แย่ แต่ก็ก็ไม่ได้ดีขนาดนั้น เดี๋ยวค่อยดูอีกที นะ 🤔,platform,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
d3a1ea74-313e-4745-9bce-2a4b93aa6b28,ความคุ้มค่าโอเค้นะ แต่ว่าคุณภาพแรงไปหน่อย สรุปคือไม่โอเค้ แม่ง 🙄,product,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
65aa7e90-20f9-4e69-b9cc-ec7b143ee1bb,แอปไม่โอเค,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
1adc3374-9e0d-4f92-92be-d0f05fe1bdcb,แพ็กของแบบนี้โอเคจริงเหรอ แต่ว่ารู้สึกไม่ค่อยใช่ คงไม่ใช้ต่อ แม่งกก,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
79436130-d5a0-4bf3-b260-5d395e26a0b4,ความใส่ใจโอเคนะ แต่บริการแรงไปหน่อย ยังตัดสินไม่ได้,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
8cc7ef82-7599-43d3-afdd-30984b0cf709,สุดยอดเลยค่ะ ความคุ้มค่าโอเคนะ แต่ก็การดูแลแรงไปหน่อย สรุปคือไม่โอเค 😒,product,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
f01f3348-c282-482a-b466-5544c6c4bf61,การตอบกลับก็โอเค้,service,Neutral,FALSE,noisy,synthetic_wisesight_like_hard,th
c54d41fe-94aa-4859-b4a4-c2ce682d3768,วัสดุดีนะ แต่ว่า คุณภาพยังต้องปรับ อย่างแรง รวมๆไม่ผ่าน,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
187bd719-24a2-4a31-82df-2cfb88828e8e,สุดยอดเลยค่ะ สภาพกล่องยังไม่ชัดเจน,delivery,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
bad88c8b-39ee-45a3-a1b4-f0efda2ea493,การดูแลดีนะ แต่ว่า การดูแลยังต้องปรับ มากๆ คงไม่ใช้ต่อ,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
73dacba9-96ba-4a74-a38a-6efe43d11c75,การดูแลดีกว่าเดิมนิดนึง แต่คือยังไม่สุด ก็พอได้อยู่ ถือว่าได้ 🙂,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
56c5fe10-a2c3-4522-84dc-8302d50d0d44,คุณภาพพอใช้ได้ ถือว่าได้ นะ,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6618b2d1-a130-4ef6-ab17-e7c899e9c17a,สภาพกล่องก็โอเค,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
0b7dd560-9915-4b36-b9b4-0d953985cf4d,wow เก่งจัง ความรวดเร็วดีนะ ทว่า แพ็กของยังต้องปรับ สุดๆ สรุปคือไม่โอเค อะ,delivery,Negative,TRUE,clean,synthetic_wisesight_like_hard,th
0f435068-dc25-4921-8769-cfeeb5bca586,จัดส่งดีกว่าเดิมนิดนึง แต่ว่ายังไม่สุด สรุปคือพอใจนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
4efb781c-015e-4764-b100-b2e8c0120a66,ประสบการณ์ก็โอเค,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
800e3e67-36e3-4180-a6c9-09899e5e13a1,แพ็กของไม่โอเค,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
59885e4e-da1a-405d-b940-42e513f7efde,ความคุ้มค่าไม่แย่ ทว่าก็ไม่ได้ดีขนาดนั้น สรุปคือไม่โอเค,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
b9ea78b0-ba26-4679-906c-7cc27205ef93,แพ็กของไม่แย่ แต่ก็ก็ไม่ได้ดีขนาดนั้น เดี๋ยวค่อยดูอีกที ก็ได้อยู่ 🫠,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
c814c002-805f-43bf-9d8a-a32207874231,ระบบควรปรับปรุง แม่ง 🤦กก,platform,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
60559780-5779-4d91-9d48-de32a243e616,ชอบพนักงานนะ,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
bdcd473c-89ed-4e98-9fdd-4f6fd875c997,ประสบการณ์ดีนะ แต่คือ การใช้งานยังต้องปรับ สุดๆ โดยรวมยังชอบอยู่,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
1edc8e10-f02e-4922-84b7-464486ebd458,ชอบการใช้งานนะ,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
3c3d6d89-c21e-42d3-af5d-5118e8568b42,ชอบแอปนะ แม่ง,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
b3691d2d-2971-4dcf-b74b-74e38ae35a84,ดีม้ากกก ประสบการณ์ยังไม่ชัดเจน 🫠,platform,Neutral,TRUE,noisy,synthetic_wisesight_like_hard,th
7f976d29-5a37-4cde-b284-a807f8e37bd4,ความใส่ใจโอเคนะ แต่ว่าการตอบกลับแรงไปหน่อย คงไม่ใช้ต่อ เหมือนจะ,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
6b8195af-e22d-438b-bab1-13d0a51d7e68,การชำระเงินโอเคนะ แต่ว่าการตอบกลับแรงไปหน่อย รวมๆคือโอเคมาก,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
c8771d82-afa5-426b-9ba1-1b7878ee29bf,เก่งมากเรยนะ การดูแลไม่แย่ แต่คือก็ไม่ได้ดีขนาดนั้น โดยรวมยังชอบอยู่ 👍,service,Positive,TRUE,noisy,synthetic_wisesight_like_hard,th
8ee1e4cc-33b4-4968-8b3d-ad4131bb2818,ชอบจัดส่งนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
7dc575ea-5f3b-4652-9a24-11224770877f,wow เก่งจัง ราคาไม่แย่ แต่ก็ก็ไม่ได้ดีขนาดนั้น รวมๆคือโอเคมาก,product,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
4ad65ecb-dd75-4615-8856-1606da3ee2e8,สภาพกล่องโอเคนะ แต่คือบริการแรงไปหน่อย รวมๆคือโอเคมาก,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
02c36fe9-58da-4f6d-a3d4-e2762918c469,สภาพกล่องดีนะ แต่คือ การแจ้งเตือนยังต้องปรับ สุดๆ รวมๆคือโอเคมาก แม่ง,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
3956d303-696d-4292-8a5f-0673095bf867,ความคุ้มค่ากลางๆ,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
afcec986-3fdd-4e32-8376-29b72f270352,ดีม้ากกก การตอบกลับดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด คงไม่ใช้ต่อ 🙄,service,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
13ae6c22-ffb2-4e82-9dee-b67b6b171371,สุดยอดเลยค่ะ คุณภาพเหมือนจะดีขึ้น แต่ยังงงๆอยู่ คงไม่ใช้ต่อ 😤,product,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
c9a2a8f6-9c58-4efd-ad27-1a07a266ca3d,จัดส่งแบบนี้โอเคจริงเหรอ แต่อย่างนึงรู้สึกไม่ค่อยใช่ ยังตัดสินไม่ได้ ก็ว่าอยู่,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
10ffff11-dc6b-4f7b-a77f-85b949c4d3f5,ราคาไม่แย่ แต่ว่าก็ไม่ได้ดีขนาดนั้น รวมๆคือโอเค้มาก งงมาก,product,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
9c74f4de-a966-4901-9949-091cce66206d,การดูแลเหมือนจะดีขึ้น แต่ว่ายังงงๆอยู่ สรุปคือไม่โอเค เอาเถอะ,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
f7edb28e-2920-44e6-8198-eb71a5383171,คุณภาพไม่แย่ แต่อย่างนึงก็ไม่ได้ดีขนาดนั้น ยังตัดสินไม่ได้,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
530d47d5-5dea-4652-9d82-dca61ede0c27,ความใส่ใจแย่กว่าที่คิด ฟีลแบบ 😒,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
5694ee16-94d1-44c6-8885-94ac2a3dee59,บริการเหมือนจะดีขึ้น แต่ว่ายังงงๆอยู่ โดยรวมยังชอบอยู่,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
e3e40e91-b876-466f-9ccd-be9e25e20b71,ความรวดเร็วไม่โอเค,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
7262c0cd-d776-4082-9a99-8d50535a78b3,การตอบกลับโอเคมาก,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
517c3fcb-a84c-46dc-a714-ea4611f29a62,ราคาเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ เดี๋ยวค่อยดูอีกที 😐กก,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
fe5ea78e-e17b-403a-b828-6fe61460c12b,แอปโอเคนะ แต่ว่าการตอบกลับแรงไปหน่อย รวมๆคือโอเคมาก นะ,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
79885b0f-be5d-4a01-9e89-5372ea78c2f1,ความคุ้มค่าไม่แย่ แต่อย่างนึงก็ไม่ได้ดีขนาดนั้น รวมๆคือโอเคมาก,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
82b4472f-c4c5-4757-a111-b7f494e38550,พนักงานเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ สรุปคือพอใจนะ,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
d038cc4c-35ab-49f8-8eaa-d03320fc9403,การใช้งานควรปรับปรุง,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
6ede858a-6baa-4966-9c21-a8ebb45c7a46,ประสบการณ์แบบนี้โอเคจริงเหรอ แต่อย่างนึงรู้สึกไม่ค่อยใช่ สรุปคือไม่โอเค,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
fba9b9d6-0d58-40ba-8c0b-db8e98763f96,ประสบการณ์ดีนะ แต่ การชำระเงินยังต้องปรับ สุดๆ ยังตัดสินม่ายด้าย,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6e87d39b-c68d-4809-94ad-003862d43bb1,จัดส่งดีเกินคาด,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
9a3543f2-9bd4-4dcc-8b8e-72f396f22254,ถือว่าบริการทำได้ดี 😊,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
895d3d3c-e7fb-46f6-81db-a74a405fd917,ความรวดเร็วเหมือนจะดีขึ้น แต่ยังงงๆอยู่ ยังตัดสินไม่ได้,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
3fc819bf-26f6-4a38-a498-c4c5f9cf4b02,การดูแลไม่โอเค้ มั้ง,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
d1730be8-053a-47b8-ba88-ae4a56da3497,การใช้งานกลางๆ 🫠,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
f8b6a984-e99e-42dc-8828-8629e8464b45,บริการดีกว่าเดิมนิดนึง ทว่ายังไม่สุด โดยรวมยังชอบอยู่,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
e790797a-8e67-4010-a9a0-5b42bf81129e,จัดส่งแย่กว่าที่คิด โอเคอยู่ 🤦,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
9cba9b9b-5d87-4bb5-a927-86c0c78a7944,การดูแลดีนะ แต่ว่า พนักงานยังต้องปรับ สุดๆ สรุปคือพอใจนะ โอเคอยู่,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
a3b8234a-4f3d-4c27-974e-34b2ff166b3a,วัสดุควรปรับปรุง 😐,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
56cdc0c7-431d-48b6-907b-a41635a3d9f4,ถือว่าการดูแลทำได้ดี ฟีลแบบ ก็ได้อยู่ ✨,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
8dbdd507-3a6f-4b12-825f-b16922c902c0,คุณภาพไม่แย่ แต่ว่าก็ไม่ได้ดีขนาดนั้น รวมๆคือโอเคมาก,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
b74568bf-4411-4c16-b5ce-ff0321c96952,จัดส่งควรปรับปรุง 😒,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
a2c3e193-3101-4f96-ae5b-f114b83bff7f,ราคาไม่แย่ แต่ก็ไม่ได้ดีขนาดนั้น ยังตัดสินไม่ได้ แม่ง,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6d439a56-d3db-43ec-bdfa-ca5ecaa7d103,ความคุ้มค่าควรปรับปรุง,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
17eafe96-cd33-4ecf-b684-2b05427729b8,การใช้งานโอเค้มาก,platform,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
816234e3-e1ad-4d1b-98c2-e7ae85deca14,แพ็กของแบบนี้โอเคจริงเหรอ แต่ก็รู้สึกไม่ค่อยใช่ คงไม่ใช้ต่อ,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
64c2ab61-9ca7-478b-bc10-e4ef46e4340a,การชำระเงินดีเกินคาด,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
4a2f4f21-6b31-4f7d-b76b-f99b23a873bb,บริการไม่โอเค้ 🫠,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
9ec573a0-8561-4081-9738-35e4992891fd,ความรวดเร็วกลางๆ,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
921b8bd1-6206-4dbf-b737-0081e185c99a,การแจ้งเตือนไม่แย่ แต่ก็ไม่ได้ดีขนาดนั้น สรุปคือไม่โอเค,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
1b4a2199-d3b6-4437-acdd-e6a89307478e,การตอบกลับก็โอเค้ เหมือนจะ,service,Neutral,FALSE,noisy,synthetic_wisesight_like_hard,th
e8cf4895-02d5-47fe-894a-3bbee6c22e2f,แอปเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ โดยรวมยังชอบอยู่ ✨,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
cda540ed-55b9-4724-b1da-d1241ad901a3,พนักงานยังไม่ชัดเจน,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
4a639d57-9ec2-4998-9687-d8ebfeef5e1d,สินค้าแย่กว่าที่คิด,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
fdc955c8-e284-46bf-a635-0f5fbc6c5962,wow เก่งจัง ระบบโอเคมาก ก็ว่าอยู่,platform,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
17736b63-c762-4f6d-9641-d22759d45dac,การแจ้งเตือนแบบนี้โอเคจริงเหรอ แต่รู้สึกไม่ค่อยใช่ รวมๆคือโอเคมาก 👍,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
08471917-ebe3-45ca-ad53-9e7f0650f516,ความคุ้มค่าดีเกินคาด งงมาก 😊,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
63c74af9-07cc-4e16-8895-fe17af927da0,ประสบการณ์ควรปรับปรุง,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
3c4b83d4-4983-426e-959a-5f31b109fa67,สินค้ากลางๆ ประมาณนั้น,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
a96aea5f-7d50-42fe-8f2d-45de586e2e36,เก่งมากเลยนะ สินค้าไม่โอเค 😤,product,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
2c7f8660-9932-4523-96a6-c2d9afb6710a,ผิดหวังกับการดูแล งงมาก,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
3fb4e975-0758-4170-b3f6-53ff7d648902,ความคุ้มค่าดีนะ แต่ คุณภาพยังต้องปรับ มากๆ คงไม่ใช้ต่อ 🙄,product,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
88463c08-518c-4550-8c69-037df20d9239,ผิดหวังกับแพ็กของ,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
149c9d42-cd31-42d5-975c-1613e2958711,วัสดุแบบนี้โอเคจริงเหรอ ทว่ารู้สึกไม่ค่อยใช่ คงไม่ใช้ต่อ,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
91d7f08c-eda8-4aaa-bf25-704434376fc9,สินค้าดีนะ แต่คือ สินค้ายังต้องปรับ สุดๆ คงไม่ใช้ต่อ,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
6803c13c-d03f-4e6e-be7f-008e2cd8b1ec,บริการเหมือนจะดีขึ้น ทว่ายังงงๆอยู่ ยังตัดสินไม่ได้ โอเคอยู่ เหมือนจะ,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
81088fb7-ab3d-4f9d-9bb7-9d9ccbfd4281,พนักงานดีกว่าเดิมนิดนึง ทว่ายังไม่สุด สรุปคือพอใจนะ,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
90ae4eb8-7cdc-4eb2-a226-21cf4f4f878d,ประสบการณ์เหมือนจะดีขึ้น แต่ยังงงๆอยู่ ก็พอได้อยู่,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
be57d92d-c42a-4a2e-b1e9-6cb1d042ccf9,แอปแบบนี้โอเคจริงเหรอ แต่ว่ารู้สึกไม่ค่อยใช่ เดี๋ยวค่อยดูอีกที,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
f09198ef-5bc3-44dc-871a-7abf48ae7157,แพ็กของดีกว่าเดิมนิดนึง แต่ยังไม่สุด ก็พอได้อยู่,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
7be35c00-f4cd-49b5-b701-540e117a7058,การใช้งานกลางๆ,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
14e0b816-2404-494e-af4f-be61139263a8,ความคุ้มค่าเหมือนจะดีขึ้น แต่ว่ายังงงๆอยู่ เดี๋ยวค่อยดูอีกที เฉยๆ มั้ง 😐,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
223c1cc6-1387-4469-97f3-664e97edf4e9,ความคุ้มค่าพอใช้ได้ โอเคอยู่ 😐,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
2f95d243-c89c-4c2d-90c1-66bca4c41b06,สินค้าเหมือนจะดีขึ้น แต่ยังงงๆอยู่ ยังตัดสินไม่ได้,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
020251c2-2aa1-4474-ab2c-cfe656ec2e63,การแจ้งเตือนไม่แย่ แต่ก็ไม่ได้ดีขนาดนั้น เดี๋ยวค่อยดูอีกที แหละ 🫠,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
7bff8a0c-0227-4ee9-8b7b-7b83646b2a97,การใช้งานเหมือนจะดีขึ้น แต่ยังงงๆอยู่ ยังตัดสินม่ายด้าย,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
15bc8f89-82af-4388-b512-de3d72e01e64,พนักงานโอเคมาก,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
dfa224e0-ad0d-4ed1-863c-284c77a438ab,วัสดุกลางๆกกก,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
20566191-8d77-413f-ad50-892d960da2f0,สินค้าดีนะ แต่อย่างนึง วัสดุยังต้องปรับ แทบจะ คงไม่ใช้ต่อ,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
df9138a3-7128-477f-b431-88ee166ae10b,การตอบกลับพอใช้ได้,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
43a63afb-f813-49af-88f3-c5955a1e4de2,ประสบการณ์พอใช้ได้,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
a3006175-7a79-4b1d-9682-8b6d7bcc1bb4,ผิดหวังกับความรวดเร็ว,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
1279c441-6dbd-4e5b-a583-996f1d66cafa,วัสดุยังไม่ชัดเจน 🤦,product,Neutral,FALSE,noisy,synthetic_wisesight_like_hard,th
b5f165dd-f39b-4d0f-927c-c9ff2bc61a70,wow เก่งจัง วัสดุโอเคนะ แต่คือความใส่ใจแรงไปหน่อย สรุปคือไม่โอเค,product,Negative,TRUE,clean,synthetic_wisesight_like_hard,th
54497100-a5f8-4bc5-bd05-674d0493023d,ความคุ้มค่าแย่กว่าที่คิด,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
d43ed3fe-fc3c-4578-a891-f258027196b6,การใช้งานยังไม่ชัดเจน 🫠,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
95744cb4-9892-4049-8978-afa8de0de540,การใช้งานไม่โอเค,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
f7352fce-451e-4fe7-b33c-f2aee81b45c0,วัสดุดีกว่าเดิมนิดนึง แต่ว่ายังไม่สุด ก็พอได้อยู่ แหละ 🤔,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
5dc63e7d-d72a-4864-8ed0-7ac93ab469b4,แอปยังไม่ชัดเจน,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
e997663d-8895-448e-b05c-185897172b3b,วัสดุกลางๆ,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6aa087bc-64ed-4bb9-a0b1-d32c8b3d04d2,wow เก่งจัง ความคุ้มค่ายังไม่ชัดเจน,product,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
8bb93d58-8db5-4345-898e-02bc241db214,ความรวดเร็วเหมือนจะดีขึ้น แต่คือยังงงๆอยู่ ก็พอได้อยู่ เหมือนจะ,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
5289cfb2-4615-49ab-984a-511f52ad6823,ถือว่าการชำระเงินทำได้ดี,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
6f7b27b4-6fd4-48cc-906d-089357b0310e,บริการเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ ก็พอได้อยู่,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
3731eed3-b424-4bbb-9546-1f18a0d2ed23,สินค้าเหมือนจะดีขึ้น แต่อย่างนึงยังงงๆอยู่ สรุปคือพอใจนะ,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
79d7b90e-3588-48a6-9449-b1aa16a3f3c4,ผิดหวังกับความคุ้มค่า,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
2a127165-b42b-401c-ab25-96636c022ca7,สุดยอดเลยค่ะ ความคุ้มค่าดีกว่าเดิมนิดนึง แต่ยังไม่สุด สรุปคือพอใจนะ 👍,product,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
1b52d03b-2ca7-47ae-922e-82184f82e56e,ความคุ้มค่าแบบนี้โอเคจิงเหรอ ทว่ารู้สึกไม่ค่อยใช่ รวมๆคือโอเคมากกก,product,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
9a0e241a-dfcd-47ed-9bc8-ecca2ad71767,ผิดหวังกับการแจ้งเตือน นะ 🤦,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
310a8a37-9c3a-4942-ac3f-72acf5a87098,ประสบการณ์เหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ โดยรวมยังชอบอยู่ 🤔,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
794765cc-40a9-4693-8a32-7c0333d2b010,ประสบการณ์ก็โอเค โอเคอยู่ เหมือนจะ,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
412a6552-4b88-428e-ac0b-c0777f7af312,ประสบการณ์เหมือนจะดีขึ้น แต่ยังงงๆอยู่ ก็พอได้อยู่ 😐กกก,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
9297216a-c09c-4aa0-9916-a967aadebfc5,ราคาก็โอเค,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
e207c773-792f-4e48-a295-7d772b891775,จัดส่งแบบนี้โอเค้จริงเหรอ แต่อย่างนึงรู้สึกไม่ค่อยใช่ สรุปคือพอใจนะ,delivery,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
c2a18484-9c0b-49a3-a72b-c9326ff60b9a,ถือว่าการแจ้งเตือนทำได้ดี,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
8398070d-bf2b-4938-91d3-d24657834add,สุดยอดเลยค่ะ ความรวดเร็วพอใช้ได้,delivery,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
c528e43c-c4b3-4bdb-89c7-eca49304b673,การใช้งานแบบนี้โอเคจริงเหรอ แต่รู้สึกไม่ค่อยใช่ เดี๋ยวค่อยดูอีกที,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
121cf2f1-ad54-4ddf-8829-615557e581e7,ความคุ้มค่าพอใช้ได้,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
59842193-cf94-4673-8adc-fb5a53282402,ความใส่ใจพอใช้ได้,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
512f434a-1c0c-4c39-9f6c-c9a161a19bea,ดีม้ากกก ราคาก็โอเค เอาเถอะ ก็ได้อยู่ 😒,product,Neutral,TRUE,noisy,synthetic_wisesight_like_hard,th
b83a55aa-4680-4d06-b3fa-0f89ee47d15a,ความใส่ใจเหมือนจะดีขึ้น แต่อย่างนึงยังงงๆอยู่ สรุปคือพอใจนะ 🫠,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
13fa23d2-53b1-44be-9ef0-d039aa268eda,สุดยอดเลยค่ะ การชำระเงินดีเกินคาด เอาเถอะ นะ,platform,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
55b5fe5e-8876-44dd-b7c6-5cd84ddd6e94,วัสดุแบบนี้โอเคจริงเหรอ แต่อย่างนึงรู้สึกไม่ค่อยใช่ สรุปคือพอใจนะ,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
